user_id,device_type,age,time
7459057736,desktop,30.0,2128.0
9990899187,desktop,27.0,
7787317302,mobile,35.0,33.0
8285236793,desktop,25.0,2078.0
9505738772,desktop,36.0,2131.0
5532110556,desktop,33.0,2087.0
4231847831,desktop,30.0,66.0
7898128755,desktop,36.0,1999.0
2640449619,desktop,37.0,2064.0
4583750487,desktop,29.0,2110.0
5787156308,desktop,33.0,2069.0
4848607218,desktop,32.0,1999.0
8897966089,desktop,37.0,2104.0
8470501730,mobile,35.0,49.0
3184795959,desktop,33.0,2121.0
2582941367,desktop,33.0,2087.0
783783057,mobile,27.0,
6022935284,desktop,28.0,53.0
4266094640,desktop,39.0,2093.0
6364022754,mobile,36.0,33.0
448602785,desktop,26.0,64.0
4811154612,mobile,,50.0
4991563637,desktop,,2133.0
7251620888,mobile,25.0,
5482091988,desktop,40.0,2133.0
6265997691,desktop,39.0,2148.0
7209748891,desktop,26.0,2063.0
530696699,desktop,38.0,
5278834748,mobile,36.0,
9404720309,desktop,35.0,64.0
7100031173,mobile,36.0,
6656196862,mobile,28.0,
298036212,desktop,28.0,2091.0
8962793158,desktop,31.0,2120.0
1909870054,desktop,39.0,2056.0
6231884118,mobile,36.0,
177435554,desktop,40.0,2137.0
5238481852,desktop,37.0,2143.0
8329645033,desktop,34.0,2137.0
8537413661,desktop,35.0,2066.0
3316393248,desktop,38.0,64.0
6265776193,desktop,30.0,2110.0
7060355919,desktop,26.0,2134.0
3038031635,desktop,35.0,57.0
3387365690,desktop,27.0,2135.0
5553864237,desktop,40.0,
8838577779,desktop,25.0,2078.0
4232285465,desktop,27.0,2121.0
1395334762,desktop,32.0,
29554299,mobile,28.0,
3961616661,desktop,34.0,
9486389487,desktop,31.0,51.0
3774651655,desktop,38.0,2121.0
8135108838,mobile,36.0,36.0
4473724665,desktop,38.0,2141.0
8066307046,desktop,37.0,
3336499901,desktop,34.0,2095.0
777703152,desktop,27.0,2054.0
1904625033,mobile,37.0,
6746980272,desktop,25.0,
436236925,desktop,26.0,60.0
4134329006,mobile,,
1270493404,desktop,36.0,
209888591,desktop,25.0,2066.0
7108932377,desktop,34.0,2060.0
5405015841,desktop,34.0,2143.0
2127281412,mobile,28.0,47.0
5360259977,desktop,28.0,2147.0
5711352317,mobile,26.0,
6561196906,mobile,28.0,47.0
899743515,desktop,30.0,2098.0
9279060893,mobile,40.0,37.0
947946843,desktop,,2124.0
5038523434,desktop,36.0,2141.0
4348783101,mobile,29.0,30.0
7271887607,desktop,33.0,2079.0
1543301451,desktop,40.0,2078.0
8333525847,mobile,26.0,38.0
7602686019,mobile,,
5518990975,mobile,33.0,49.0
9060903503,desktop,25.0,2067.0
7550195077,desktop,37.0,2138.0
6802792190,desktop,34.0,2108.0
2018901689,desktop,25.0,2107.0
7444566923,desktop,39.0,
5295818139,mobile,38.0,
1525590963,desktop,34.0,2146.0
4994911237,desktop,26.0,2056.0
8008823751,desktop,34.0,2127.0
9043308910,desktop,25.0,
6005783631,mobile,27.0,50.0
8534090467,mobile,31.0,
9266487428,mobile,30.0,40.0
8044397283,mobile,31.0,42.0
6582041901,desktop,34.0,2100.0
6735685033,desktop,40.0,
8713726080,desktop,31.0,2098.0
8221857451,mobile,31.0,45.0
3925713761,mobile,30.0,46.0
4308556674,mobile,34.0,42.0
6573449036,desktop,37.0,2095.0
4628812184,desktop,29.0,2142.0
5707758083,desktop,25.0,62.0
7679880824,desktop,27.0,2065.0
7392320792,desktop,26.0,2118.0
357872982,desktop,38.0,2087.0
9847992914,mobile,39.0,
6395073014,desktop,37.0,2050.0
7183928536,mobile,38.0,45.0
9221647584,desktop,,2142.0
8216470085,desktop,30.0,
1183908411,desktop,36.0,2120.0
7501987224,desktop,33.0,2087.0
620969781,desktop,,2086.0
8903988496,mobile,,33.0
4812654547,desktop,38.0,
6774276787,mobile,26.0,52.0
2548253688,mobile,26.0,
7089150623,mobile,28.0,39.0
2046532965,desktop,30.0,2093.0
8639563995,desktop,30.0,60.0
5104726160,desktop,38.0,2086.0
9524050392,desktop,37.0,2145.0
7389842678,desktop,39.0,2127.0
6489324308,desktop,33.0,
7908669259,desktop,39.0,64.0
7987391572,desktop,30.0,2117.0
2534171331,desktop,33.0,2146.0
7279082396,desktop,35.0,2128.0
2577819951,desktop,32.0,1999.0
704453541,desktop,38.0,2084.0
2250052592,desktop,33.0,
1487601262,desktop,33.0,2090.0
542833836,desktop,37.0,2120.0
3277822123,desktop,32.0,2144.0
9947104353,mobile,36.0,47.0
5421513654,desktop,36.0,2059.0
5616109637,desktop,28.0,2059.0
2226470456,desktop,38.0,2051.0
9641211266,desktop,29.0,2050.0
1448175584,desktop,29.0,2092.0
3956116139,mobile,36.0,43.0
5911651389,desktop,,
5730675070,desktop,31.0,2061.0
817646441,desktop,,2083.0
2379906621,desktop,33.0,62.0
6704797537,desktop,26.0,2100.0
2997711526,mobile,31.0,41.0
5489020533,mobile,28.0,
4926675287,mobile,30.0,30.0
6538754134,desktop,25.0,2051.0
9451720082,mobile,35.0,30.0
5667321714,desktop,29.0,2059.0
42967279,desktop,33.0,2132.0
694998613,desktop,32.0,57.0
651909942,desktop,34.0,53.0
25435903,mobile,39.0,41.0
195169680,desktop,39.0,2134.0
9225398642,desktop,33.0,2114.0
3351257236,desktop,25.0,2057.0
2347915706,desktop,29.0,2078.0
3154924976,desktop,31.0,
1545836588,desktop,25.0,
4714040873,desktop,33.0,60.0
4708948874,desktop,29.0,
4826496697,mobile,36.0,
8591643875,desktop,34.0,2105.0
5615175515,desktop,37.0,2111.0
9216396258,desktop,30.0,2107.0
6521607422,desktop,33.0,2123.0
7951588550,desktop,27.0,2100.0
5207433497,mobile,28.0,
2264191180,desktop,37.0,2099.0
1644722338,desktop,,2076.0
8973749017,desktop,39.0,2059.0
2068186652,mobile,37.0,44.0
473940585,desktop,28.0,
6882786094,desktop,31.0,2065.0
7700760786,desktop,32.0,2099.0
7160010928,desktop,32.0,2084.0
8557621323,mobile,33.0,
9437984047,desktop,38.0,2052.0
9710803736,desktop,25.0,2084.0
3192982322,mobile,38.0,
4663580275,desktop,28.0,63.0
6700333618,desktop,29.0,2150.0
9193596496,desktop,28.0,
6259529297,mobile,28.0,
974785167,desktop,36.0,
6061989112,mobile,30.0,
1216274282,desktop,38.0,68.0
3182787917,desktop,31.0,2117.0
2404019170,desktop,30.0,2078.0
2663042471,mobile,32.0,
5065706971,desktop,37.0,2095.0
6468563412,mobile,,43.0
2743897193,mobile,30.0,
3477783058,desktop,27.0,2112.0
2014531887,desktop,27.0,56.0
5773668071,desktop,,2108.0
9114397644,desktop,35.0,2113.0
4258359855,desktop,39.0,
3743980679,desktop,26.0,64.0
7839317062,desktop,,2201.0
3400793270,mobile,28.0,
5013366602,desktop,28.0,61.0
5579743344,desktop,33.0,2081.0
3027762678,desktop,38.0,2146.0
1936530409,desktop,32.0,2073.0
3898195702,mobile,,39.0
4962746728,desktop,40.0,2146.0
6905740600,desktop,37.0,2140.0
8458532746,mobile,35.0,48.0
8710162552,desktop,36.0,
2607569563,desktop,37.0,
5290255324,desktop,27.0,
3749964452,desktop,,58.0
3727624201,desktop,31.0,2084.0
465475763,desktop,27.0,
1838892268,mobile,28.0,53.0
5049182178,mobile,26.0,
5786240505,desktop,30.0,
1364285936,desktop,29.0,2128.0
7516689259,desktop,40.0,51.0
7539262352,desktop,38.0,1999.0
1412540238,desktop,29.0,2079.0
926556658,mobile,35.0,44.0
4667988929,mobile,30.0,
2012542668,desktop,30.0,2088.0
2126630939,mobile,39.0,
4866821048,mobile,40.0,44.0
402026060,desktop,38.0,69.0
6246654281,desktop,40.0,2054.0
1036911113,desktop,29.0,55.0
601535872,desktop,,2118.0
5781607170,desktop,33.0,
5473791519,desktop,29.0,2149.0
1778464762,mobile,30.0,
3066986926,mobile,29.0,
8781159576,desktop,38.0,2079.0
7601304281,mobile,28.0,33.0
8586024914,mobile,33.0,
1557490143,desktop,33.0,2094.0
9818973069,desktop,27.0,2117.0
7155032302,desktop,26.0,53.0
5996329659,desktop,38.0,2130.0
9369348138,mobile,28.0,39.0
8683064033,desktop,31.0,2146.0
1985598227,desktop,35.0,2109.0
2874382268,desktop,39.0,2093.0
4452866187,desktop,38.0,
9272827388,desktop,26.0,
8148837443,desktop,38.0,67.0
1328490961,desktop,29.0,2126.0
8495440533,desktop,31.0,2092.0
358863553,desktop,39.0,
7763279629,desktop,39.0,70.0
7509158656,desktop,34.0,2108.0
1178492444,desktop,,
9416011990,desktop,34.0,62.0
7528270108,desktop,26.0,2066.0
2869117305,mobile,33.0,
8103274265,desktop,28.0,2145.0
3397650059,mobile,37.0,43.0
4689891066,desktop,37.0,54.0
1985967934,desktop,35.0,2086.0
9409081353,desktop,31.0,2083.0
3369802192,mobile,25.0,
6421529079,desktop,39.0,2070.0
8149713881,desktop,25.0,2124.0
1362405622,desktop,30.0,2101.0
3276686719,desktop,27.0,2073.0
6243098548,desktop,40.0,
1261582814,desktop,,2050.0
3582512376,desktop,25.0,2125.0
6040444189,mobile,29.0,
8775488134,desktop,,57.0
7746458812,desktop,29.0,
461388839,desktop,31.0,2130.0
5249443685,desktop,28.0,2094.0
3743926543,desktop,25.0,2090.0
3128258000,desktop,31.0,2102.0
2777974538,desktop,30.0,66.0
3813506596,desktop,39.0,2122.0
4226197930,desktop,38.0,2107.0
4585698713,desktop,26.0,2134.0
296261579,desktop,32.0,2051.0
2774733305,mobile,37.0,54.0
4580492826,desktop,36.0,
1022305974,mobile,30.0,47.0
1080161961,desktop,39.0,2057.0
6478145236,desktop,34.0,2140.0
4741556330,desktop,33.0,
9670433910,desktop,35.0,2077.0
1235544101,mobile,40.0,
3958431905,desktop,29.0,
4774244299,desktop,31.0,67.0
5100133033,desktop,,2136.0
5279625873,desktop,39.0,2070.0
7974100204,mobile,30.0,
8833426434,mobile,28.0,
7592543557,desktop,26.0,2092.0
7286234623,desktop,37.0,2117.0
2620429239,desktop,28.0,2099.0
3448100560,desktop,27.0,61.0
5578715867,desktop,26.0,2081.0
5934112216,desktop,31.0,2086.0
7348399513,desktop,29.0,2054.0
1695233802,mobile,37.0,38.0
1843495744,mobile,30.0,31.0
758113788,desktop,27.0,2074.0
9525984006,mobile,39.0,30.0
5140102627,desktop,34.0,2118.0
6742187286,mobile,27.0,50.0
8958367857,desktop,,2101.0
4726577645,desktop,,
8629132487,desktop,26.0,2074.0
6674934043,desktop,26.0,2084.0
5477324353,desktop,25.0,2081.0
5156387432,desktop,33.0,2125.0
8792118725,desktop,38.0,2061.0
3144397474,desktop,26.0,
1942511541,desktop,33.0,2105.0
8034679321,mobile,,33.0
6620354035,desktop,33.0,68.0
4585693405,mobile,28.0,
4768530969,desktop,35.0,2064.0
4338379344,mobile,39.0,
3757770656,desktop,29.0,
2550343854,desktop,32.0,63.0
485810078,mobile,40.0,
6393068281,desktop,38.0,2134.0
3014590749,desktop,29.0,55.0
4639870912,desktop,34.0,2086.0
1687852626,mobile,27.0,
2912426126,mobile,,38.0
4296208935,desktop,29.0,
3197086753,desktop,30.0,2087.0
1891616030,desktop,36.0,2105.0
9350043378,desktop,36.0,2068.0
947720812,desktop,30.0,2117.0
4052279188,desktop,35.0,2089.0
91802809,desktop,37.0,2074.0
9738419146,desktop,28.0,2129.0
6029116708,mobile,35.0,
7043342242,desktop,34.0,2050.0
4986861705,desktop,34.0,2094.0
5186545186,desktop,40.0,2109.0
421861952,desktop,30.0,2133.0
4935610132,desktop,39.0,2119.0
8297657054,desktop,34.0,2125.0
4246850571,desktop,35.0,2147.0
5468143858,desktop,26.0,2054.0
1992163055,desktop,35.0,66.0
5905535612,desktop,40.0,2138.0
1527208605,desktop,27.0,2134.0
9174651619,desktop,30.0,2090.0
3251527944,mobile,39.0,
6038430357,mobile,36.0,
3737237680,desktop,26.0,2059.0
1299409678,desktop,38.0,2072.0
9239829040,desktop,38.0,57.0
5296524276,desktop,30.0,2054.0
1654554166,mobile,28.0,38.0
1663435125,desktop,39.0,2139.0
8237938159,mobile,28.0,
340830971,mobile,35.0,39.0
3296377904,desktop,,2128.0
6917165158,desktop,30.0,2072.0
7423653550,desktop,38.0,2110.0
8596954773,desktop,31.0,2071.0
8105934073,desktop,35.0,2074.0
7320166270,desktop,28.0,2201.0
1376269660,desktop,30.0,2105.0
1461483331,desktop,33.0,2064.0
4855902283,desktop,37.0,2088.0
2040696316,mobile,37.0,
3202696322,desktop,30.0,2201.0
5668968484,mobile,30.0,43.0
6630001842,desktop,,2071.0
9385983546,mobile,35.0,48.0
8395314919,desktop,32.0,66.0
8720996111,desktop,32.0,2132.0
1971654347,desktop,,2139.0
4627646695,desktop,33.0,2075.0
5857717795,mobile,29.0,31.0
9291556610,mobile,36.0,
7789277071,desktop,28.0,
7958831112,desktop,,2054.0
6401594516,desktop,27.0,2133.0
9887701186,desktop,29.0,
3691597058,desktop,39.0,
7147066313,desktop,39.0,2103.0
8872978749,desktop,28.0,64.0
1750400442,mobile,34.0,41.0
4740481796,desktop,32.0,2114.0
4163217701,desktop,30.0,2089.0
3280271383,desktop,25.0,2119.0
2215395151,desktop,28.0,
6588609980,mobile,36.0,44.0
3232563320,desktop,30.0,2070.0
1769359276,desktop,29.0,62.0
2008074062,desktop,32.0,2133.0
658589930,mobile,28.0,41.0
6787213623,desktop,36.0,2076.0
6527438972,desktop,27.0,2064.0
6526106951,desktop,31.0,2125.0
6843422511,desktop,34.0,2065.0
5901198416,desktop,33.0,2105.0
548647807,desktop,26.0,2096.0
8942013822,mobile,34.0,
949230722,desktop,39.0,2110.0
7105777096,mobile,31.0,
2942630920,desktop,,2057.0
2488450842,desktop,30.0,2146.0
8412482861,desktop,38.0,2130.0
2469829172,desktop,26.0,2086.0
6520271167,mobile,26.0,36.0
3991145755,desktop,38.0,2055.0
3777602726,desktop,34.0,2130.0
7781455716,desktop,40.0,2069.0
7366491470,mobile,40.0,
7262848302,desktop,30.0,2106.0
151363141,desktop,31.0,1999.0
8993289379,desktop,27.0,2201.0
472766828,desktop,33.0,2067.0
6783634312,mobile,26.0,49.0
5417253412,desktop,30.0,2105.0
4764217020,desktop,28.0,63.0
608670358,mobile,30.0,
546900024,desktop,30.0,2090.0
1939126631,mobile,38.0,39.0
2459637822,desktop,39.0,2146.0
9525844611,desktop,31.0,66.0
6774373926,mobile,26.0,
9809787350,desktop,40.0,62.0
4774076453,desktop,40.0,61.0
4286693265,desktop,36.0,2149.0
6750901229,desktop,31.0,2149.0
4225176821,desktop,37.0,2098.0
9259136526,mobile,38.0,34.0
5145430663,desktop,33.0,55.0
9770527577,desktop,35.0,2126.0
622213949,desktop,29.0,2105.0
7868698865,desktop,32.0,2093.0
1395714306,desktop,29.0,2100.0
6852367581,desktop,38.0,2140.0
8103272682,mobile,31.0,38.0
8535560329,desktop,38.0,62.0
6535079319,desktop,33.0,
2589205796,desktop,26.0,2109.0
9663474550,desktop,27.0,2077.0
1019805914,desktop,36.0,2051.0
6924568901,mobile,,
461899679,desktop,27.0,2082.0
6753621045,mobile,26.0,
315814646,desktop,37.0,
35948190,desktop,37.0,2097.0
1294831252,desktop,36.0,2092.0
8776898659,mobile,30.0,45.0
8030500066,desktop,29.0,2077.0
2776510740,desktop,32.0,
1100520728,desktop,30.0,2096.0
6999832739,desktop,25.0,70.0
5432413783,desktop,37.0,2098.0
9445562444,desktop,40.0,2082.0
2964481203,desktop,26.0,2074.0
1872200196,desktop,27.0,
3036634129,desktop,33.0,2052.0
2340496474,desktop,33.0,
6451974976,mobile,25.0,
8587794078,desktop,34.0,2138.0
3213327119,desktop,33.0,
9101340484,desktop,28.0,2144.0
5364134073,desktop,38.0,
6554116007,desktop,28.0,
8457270792,desktop,33.0,2146.0
6670145132,desktop,25.0,2086.0
1601671678,desktop,31.0,2100.0
2588738863,mobile,26.0,
8923715251,mobile,25.0,30.0
5666910762,desktop,31.0,2051.0
9928716590,mobile,30.0,
2238931290,desktop,31.0,2051.0
5117267361,mobile,37.0,49.0
5469960835,mobile,31.0,51.0
6864261658,mobile,37.0,34.0
2175099343,desktop,34.0,55.0
9549659496,desktop,33.0,
8329676763,desktop,39.0,
8179835880,desktop,39.0,2201.0
9793995298,desktop,34.0,53.0
1209064621,mobile,34.0,42.0
9691503069,desktop,31.0,2113.0
3144992926,desktop,29.0,2132.0
9130864967,desktop,28.0,2082.0
9921249980,mobile,33.0,
979451920,mobile,25.0,
6704169864,mobile,28.0,
4056513409,desktop,27.0,2147.0
3272055099,mobile,36.0,
8109939358,desktop,33.0,2137.0
6140276030,mobile,28.0,
5175204205,mobile,31.0,
4995199415,desktop,35.0,2120.0
2899607864,desktop,25.0,2112.0
7066399110,desktop,28.0,62.0
6303652265,desktop,25.0,2080.0
6707618828,desktop,36.0,2102.0
6626398203,desktop,33.0,2131.0
9406337165,mobile,25.0,
7104743175,mobile,29.0,34.0
5452034270,desktop,30.0,2116.0
1361587639,desktop,40.0,2134.0
3536489794,desktop,28.0,2119.0
1782769556,desktop,37.0,70.0
4385343613,mobile,35.0,46.0
340171236,mobile,38.0,33.0
4688603184,desktop,28.0,2096.0
429991884,desktop,26.0,2086.0
1969627759,desktop,,2131.0
1715944055,desktop,37.0,2147.0
8839130656,desktop,38.0,2071.0
8622236856,desktop,31.0,2080.0
2161667476,mobile,29.0,
5054653236,desktop,36.0,2099.0
8349691316,mobile,35.0,34.0
9906223558,desktop,38.0,
8560422826,mobile,34.0,46.0
147290724,desktop,39.0,2107.0
3305346432,desktop,27.0,
112667471,desktop,36.0,2080.0
6617506691,desktop,37.0,
3355368559,desktop,25.0,2054.0
2811940238,desktop,31.0,68.0
4706363040,desktop,,2054.0
1758961000,desktop,31.0,2132.0
2085901257,mobile,38.0,44.0
1988608937,desktop,30.0,59.0
854548721,mobile,26.0,47.0
5145522398,mobile,34.0,
6078553739,mobile,32.0,39.0
8550734081,mobile,37.0,30.0
7185127067,desktop,27.0,2089.0
903927590,desktop,34.0,2060.0
8740381269,desktop,32.0,56.0
4760073049,desktop,29.0,2083.0
3482966268,mobile,,51.0
8626971915,desktop,39.0,2052.0
2670182653,desktop,,60.0
3090884416,mobile,27.0,
1147273230,desktop,39.0,2100.0
5892449467,desktop,32.0,2150.0
2239700704,desktop,25.0,2108.0
3960250128,mobile,27.0,53.0
5401407693,desktop,34.0,2146.0
7440961352,desktop,30.0,
4450743094,desktop,31.0,2083.0
759463306,desktop,34.0,2092.0
7524088777,desktop,30.0,2149.0
8129745266,desktop,39.0,2070.0
3763625551,desktop,36.0,
1132560339,desktop,38.0,2133.0
7363312069,desktop,29.0,2088.0
3544138426,desktop,34.0,
5823184021,mobile,25.0,
3636416408,mobile,38.0,54.0
549720554,desktop,28.0,2133.0
720788227,desktop,27.0,
534448392,desktop,39.0,2069.0
29359858,desktop,,2105.0
4008268143,desktop,35.0,2053.0
2224301020,desktop,39.0,2116.0
2913520100,desktop,40.0,2131.0
9362408273,desktop,29.0,
2062677631,desktop,38.0,64.0
4056551992,desktop,29.0,2138.0
5070864130,mobile,,42.0
8429132503,desktop,33.0,
1876315986,desktop,36.0,2078.0
5030778406,mobile,29.0,44.0
7342359976,desktop,34.0,
6224114360,desktop,30.0,
5871301775,desktop,25.0,2125.0
1379592096,desktop,25.0,2056.0
2776628022,desktop,34.0,2100.0
1891440509,desktop,33.0,2069.0
152061749,mobile,28.0,35.0
9414985845,desktop,26.0,51.0
6018128775,desktop,36.0,2090.0
5133903278,desktop,36.0,2149.0
9564229682,desktop,31.0,2095.0
9511914364,desktop,39.0,2076.0
3485663989,mobile,27.0,38.0
548152894,desktop,34.0,66.0
5066806575,desktop,29.0,2142.0
1784949855,desktop,35.0,2104.0
4625533975,desktop,33.0,2064.0
7422463341,desktop,40.0,2067.0
5995409016,desktop,29.0,68.0
224962376,desktop,,2075.0
8146513903,desktop,35.0,2089.0
1471287664,desktop,37.0,2102.0
7661345626,desktop,26.0,2097.0
1689396988,desktop,30.0,2060.0
4701344984,desktop,35.0,2100.0
6733577402,mobile,30.0,36.0
4611726684,desktop,40.0,2100.0
9498149699,desktop,27.0,
5802904065,desktop,34.0,60.0
8773395433,desktop,30.0,2094.0
8697227969,desktop,27.0,2072.0
3276686719,desktop,37.0,61.0
8592586250,desktop,26.0,2139.0
4719288942,desktop,39.0,2106.0
286776557,mobile,40.0,39.0
6739107121,desktop,28.0,2129.0
60175479,desktop,35.0,2116.0
7935425630,desktop,34.0,2077.0
4199897407,desktop,25.0,61.0
2970454544,desktop,30.0,2053.0
540935302,desktop,25.0,2091.0
5417405334,desktop,,2139.0
8045593198,mobile,25.0,
3426676437,desktop,38.0,2089.0
6355157983,desktop,34.0,2112.0
4284972204,desktop,26.0,
5741781066,desktop,33.0,2055.0
5119443278,desktop,37.0,2133.0
9230967757,desktop,34.0,
7967096473,desktop,33.0,56.0
5762907227,mobile,31.0,
4807331299,desktop,37.0,1999.0
9435395852,desktop,35.0,62.0
6157155588,mobile,36.0,
4103219561,desktop,33.0,2086.0
4861328497,mobile,37.0,
9450375879,desktop,39.0,2055.0
2279178919,mobile,39.0,
9652173192,desktop,,2067.0
9053237071,desktop,32.0,59.0
491460750,desktop,26.0,2051.0
4950249030,desktop,34.0,2122.0
5131099053,desktop,32.0,52.0
2293400049,desktop,40.0,2121.0
1033591403,desktop,31.0,2123.0
7926265421,desktop,37.0,2059.0
3977109736,desktop,28.0,2113.0
3468215038,desktop,31.0,2076.0
1668530792,desktop,28.0,2144.0
8738342321,desktop,40.0,2098.0
4315381255,desktop,33.0,70.0
333219055,mobile,39.0,45.0
2194510104,desktop,32.0,2072.0
4274799073,desktop,30.0,
472548232,desktop,26.0,2148.0
2714802949,desktop,30.0,52.0
8579517277,desktop,25.0,2149.0
569974033,desktop,31.0,
8041825218,desktop,33.0,2139.0
4528050780,desktop,31.0,2106.0
4365645892,mobile,27.0,47.0
4112731343,desktop,39.0,
4117400651,desktop,28.0,
9759852757,desktop,28.0,2058.0
3277663480,desktop,36.0,52.0
5790425806,mobile,30.0,
8125083593,desktop,38.0,2113.0
1931008979,desktop,40.0,2084.0
7526619273,mobile,37.0,37.0
8363977018,desktop,31.0,2094.0
2587299988,mobile,29.0,
2901583730,desktop,36.0,2070.0
463653570,desktop,28.0,2080.0
317210733,mobile,25.0,33.0
4884552723,desktop,36.0,70.0
2268828094,desktop,30.0,2147.0
8560246202,mobile,37.0,30.0
4447464648,desktop,26.0,2093.0
8520400364,mobile,32.0,38.0
1193923453,mobile,40.0,
6831791215,desktop,32.0,62.0
3290236293,desktop,34.0,
3157480810,mobile,31.0,
9883722344,mobile,34.0,
8087519501,desktop,29.0,2139.0
738862639,desktop,29.0,
584444910,desktop,27.0,2148.0
947268243,desktop,25.0,2135.0
9424115994,desktop,40.0,2107.0
5462157169,desktop,34.0,
6464845036,mobile,33.0,47.0
3743645311,desktop,31.0,
5607315700,mobile,33.0,53.0
8185908415,desktop,36.0,67.0
9249358245,desktop,37.0,2150.0
3057830980,mobile,33.0,39.0
8631444528,mobile,32.0,32.0
8474501235,desktop,34.0,2072.0
4286814598,desktop,35.0,2057.0
6249027858,desktop,37.0,2074.0
6204651837,desktop,32.0,2136.0
6606198723,desktop,31.0,
5888219548,desktop,26.0,2149.0
8033480946,mobile,33.0,
8821309266,mobile,33.0,47.0
1559390163,desktop,35.0,
9131282165,desktop,26.0,2101.0
5738579823,desktop,34.0,2119.0
4552634188,mobile,36.0,34.0
1173359656,desktop,28.0,2122.0
9322986325,desktop,39.0,69.0
1312965400,desktop,36.0,2121.0
9502489441,mobile,37.0,
8714688973,desktop,35.0,58.0
8047772282,desktop,27.0,
7485382255,desktop,40.0,2061.0
213141482,mobile,31.0,38.0
6109278700,desktop,35.0,2132.0
4763563458,desktop,26.0,2147.0
6688968011,mobile,40.0,
6077058555,desktop,30.0,2148.0
927785720,desktop,38.0,68.0
1884085380,desktop,25.0,65.0
6673620130,mobile,35.0,30.0
8569025275,desktop,37.0,2131.0
687723831,mobile,36.0,45.0
3674310940,desktop,25.0,2148.0
1584879602,desktop,28.0,
3791699130,desktop,27.0,65.0
4880084723,desktop,35.0,2078.0
2576451952,desktop,31.0,2120.0
7667067076,mobile,35.0,
3102960880,mobile,31.0,34.0
8578095389,desktop,27.0,2131.0
4270335317,desktop,28.0,68.0
3352016473,desktop,40.0,2136.0
4708972175,mobile,36.0,
539948063,desktop,26.0,2080.0
7543985899,desktop,38.0,2138.0
6399284568,desktop,29.0,2118.0
516329653,mobile,36.0,41.0
462484160,mobile,26.0,
2325579829,mobile,36.0,30.0
9458267234,desktop,36.0,2147.0
3089596427,desktop,34.0,
8977671945,desktop,26.0,
5853092859,desktop,26.0,2119.0
2867235950,desktop,39.0,63.0
3054110265,desktop,39.0,2053.0
6336794972,desktop,33.0,2143.0
8282517200,desktop,31.0,2070.0
4798941759,desktop,32.0,2050.0
4391009842,mobile,31.0,
9115857651,desktop,32.0,2128.0
4534689387,mobile,37.0,44.0
8391104574,desktop,36.0,2084.0
1755173644,desktop,39.0,2105.0
1419409043,desktop,34.0,2141.0
5511130440,desktop,32.0,2120.0
4122530105,desktop,30.0,2102.0
8557835428,desktop,30.0,2069.0
9292227529,desktop,38.0,2100.0
3598545163,desktop,,66.0
9522523096,desktop,35.0,2117.0
7263414254,desktop,27.0,
8631129232,desktop,40.0,2085.0
6575964847,mobile,39.0,48.0
4883057163,mobile,27.0,
1340101602,desktop,37.0,2088.0
4998022807,desktop,25.0,
8937139625,mobile,27.0,40.0
4325704809,desktop,26.0,2054.0
1193923453,desktop,31.0,
242270628,desktop,28.0,2148.0
5946379473,desktop,35.0,2065.0
6019425057,mobile,40.0,32.0
7342903289,desktop,35.0,2118.0
8879867339,mobile,35.0,
9372673467,desktop,28.0,2075.0
3740926099,desktop,30.0,54.0
2584138947,desktop,37.0,2111.0
6898192206,desktop,39.0,
4843233633,mobile,39.0,40.0
47716814,desktop,36.0,2119.0
1903349227,desktop,,2106.0
3227731637,desktop,29.0,
1693248945,mobile,39.0,54.0
6471378125,desktop,37.0,
4278062712,desktop,37.0,2133.0
8620367322,desktop,,2065.0
3757012910,mobile,36.0,
8318139307,desktop,26.0,2126.0
8163875271,desktop,28.0,
9332949719,desktop,31.0,2074.0
2833928168,desktop,34.0,2050.0
2686994869,desktop,,2088.0
6197978123,desktop,29.0,
7675970662,desktop,31.0,2050.0
8162751014,desktop,40.0,2137.0
4860560373,mobile,29.0,43.0
5448883977,desktop,33.0,2126.0
6127444028,desktop,39.0,2109.0
4442940033,desktop,28.0,2123.0
5634142645,desktop,28.0,68.0
6955991878,desktop,32.0,66.0
4818182215,desktop,28.0,2135.0
1645855691,mobile,39.0,
6612576798,desktop,38.0,
7011186633,mobile,39.0,
7733151041,mobile,25.0,
9611157457,desktop,40.0,2136.0
3518143559,desktop,39.0,2137.0
846979498,mobile,27.0,33.0
1510772852,mobile,27.0,37.0
8712175138,desktop,39.0,2066.0
6899831049,desktop,33.0,2064.0
1238567724,desktop,37.0,2140.0
9489226375,desktop,27.0,2056.0
4733429496,desktop,39.0,57.0
339724333,desktop,31.0,2097.0
1821843505,desktop,31.0,58.0
3489642134,mobile,,32.0
9007620005,desktop,27.0,2095.0
1116214006,desktop,35.0,2137.0
7671096224,desktop,32.0,2132.0
9677687131,desktop,,62.0
4296734593,desktop,39.0,2128.0
4436837124,desktop,28.0,2091.0
3996423464,desktop,33.0,2133.0
9176573098,desktop,39.0,60.0
8446321673,desktop,32.0,2075.0
4777292447,desktop,35.0,
8416779375,desktop,40.0,2134.0
7467380433,desktop,,
4037571058,mobile,40.0,30.0
4495498756,mobile,35.0,
7333613489,mobile,29.0,45.0
5662962853,desktop,28.0,2080.0
7423802246,mobile,38.0,
6761909532,mobile,31.0,31.0
3373171460,desktop,29.0,2076.0
